Date,Open,High,Low,Close,Volume
12-Jul-13,123.52,124.3,123.32,124.13,6584026
11-Jul-13,124.26,124.36,123.47,124.24,11282193
10-Jul-13,121.15,122.35,120.59,120.95,14697064
9-Jul-13,120.84,121.51,120.05,120.62,8203008
8-Jul-13,119.09,119.66,118.93,119.51,8654731
5-Jul-13,118.08,118.18,116.74,118.09,11593512
3-Jul-13,120.7,121.77,120.54,120.74,6750238
2-Jul-13,121.34,121.47,119.78,120.05,10553431
1-Jul-13,119.94,121.95,119.38,121.13,15952483
28-Jun-13,115.22,119.33,114.68,119.11,32986544
27-Jun-13,119.1,119.51,115.65,115.94,30001808
26-Jun-13,119.88,119.9,118.06,118.28,24748762
25-Jun-13,123.65,123.9,122.88,123.47,9373477
24-Jun-13,124.31,124.7,123.31,123.93,12751715
21-Jun-13,125.16,125.57,124.46,125.05,16600184
20-Jun-13,125.22,126.38,123.33,123.6,28872053
19-Jun-13,132.58,133.15,130.38,130.59,13017729
18-Jun-13,132.72,132.96,131.53,132.13,7381824
17-Jun-13,133.89,134.06,133.52,133.77,4077112
14-Jun-13,134,134.6,133.88,134.43,4274220
13-Jun-13,133.31,134.2,132.82,133.74,7164767
12-Jun-13,132.95,134.83,132.83,134.25,6552182
11-Jun-13,132.31,133.51,132.24,133.25,7156656
10-Jun-13,133.3,134.28,132.99,133.94,6142740
7-Jun-13,134.11,134.62,133.18,133.28,11057790
6-Jun-13,135.39,137.62,134.98,136.53,9848311
5-Jun-13,135.47,136.37,135.01,135.52,7444993
4-Jun-13,135.21,135.44,134.27,135.23,5506215
3-Jun-13,134.77,136.98,134.43,136.51,9176632
31-May-13,135.71,136.05,133.89,133.92,9726565
30-May-13,136.67,137.11,136.26,136.7,8612081
29-May-13,134.09,134.91,133.64,134.83,8765194
28-May-13,133.68,135.57,132.8,133.49,12466648
24-May-13,134.11,134.51,133.64,133.76,5522984
23-May-13,134.51,134.84,133.12,134.61,10272774
22-May-13,134.18,136.77,130.95,131.94,25982357
21-May-13,132.17,133.65,131.45,132.88,14542459
20-May-13,130.88,135.32,130.85,135.12,21593907
17-May-13,133.17,133.48,131.02,131.07,20349768
16-May-13,133.18,134.48,133,134.09,12761978
15-May-13,136.59,136.98,134.23,134.63,19068467
14-May-13,137.95,139.16,137.64,137.81,9897149
13-May-13,138.46,138.97,138.16,138.43,6719359
10-May-13,138.22,139.75,137.26,139.6,14657797
9-May-13,141.33,142.36,140.51,140.81,8265283
8-May-13,141.78,142.81,141.49,142.46,11163083
7-May-13,140.38,140.64,139.37,140.38,13630084
6-May-13,142.33,142.46,141.63,142.15,7734080
3-May-13,141.7,142.71,141.4,142.09,11671919
2-May-13,142,142.47,141.64,141.92,11504268
1-May-13,140.59,141.55,139.3,141.11,13939146
30-Apr-13,142.27,142.83,141.55,142.77,11287217
29-Apr-13,142.14,142.66,141.48,142.3,11006186
26-Apr-13,142.3,143.43,140.04,140.91,19313588
25-Apr-13,140,142.08,139.78,141.63,18895395
24-Apr-13,138.09,138.55,137.45,138.37,10372520
23-Apr-13,137.22,137.24,135.85,136.88,14650666
22-Apr-13,138.15,138.27,137.22,137.9,16572848
19-Apr-13,136,136.02,134.6,135.47,15666375
18-Apr-13,134.12,135.31,133.62,134.3,20044070
17-Apr-13,133.81,134.95,132.32,132.87,25444017
16-Apr-13,134.9,135.11,131.76,132.8,45650754
15-Apr-13,136,136.75,130.51,131.31,93804143
12-Apr-13,148.65,148.85,143.43,143.95,55601767
11-Apr-13,150.76,151.71,150.63,151.05,8063117
10-Apr-13,152.67,152.71,150.58,150.75,18515671
9-Apr-13,152.32,153.85,152.28,153.34,7047106
8-Apr-13,151.64,152.59,151.6,152.16,6246884
5-Apr-13,151.54,152.96,151.07,152.81,14491938
4-Apr-13,149.65,150.6,149.44,150.29,12429897
3-Apr-13,152.02,152.53,149.92,150.73,15740715
2-Apr-13,153.09,153.31,152.26,152.43,9398854
1-Apr-13,154.57,154.93,154.3,154.67,4289036
28-Mar-13,154.5,154.8,154.22,154.47,6851500
27-Mar-13,154.67,155.62,154.51,155.36,6718518
26-Mar-13,154.47,154.91,154.28,154.72,7389042
25-Mar-13,154.71,155.57,154.36,155.24,6820543
22-Mar-13,155.45,155.99,155.42,155.55,4746376
21-Mar-13,156.17,156.43,155.88,156.25,4992610
20-Mar-13,155.53,155.83,154.88,155.37,8221933
19-Mar-13,155.22,156.34,155.1,156.08,11027603
18-Mar-13,155.7,155.93,155,155.38,9303073
15-Mar-13,154.12,154.72,153.97,154,5701573
14-Mar-13,153.02,154.17,153.01,153.68,11420238
13-Mar-13,154.26,154.6,153.42,153.66,7436946
12-Mar-13,154.07,154.69,153.9,154.19,7265976
11-Mar-13,152.82,153.06,152.65,152.99,4810698
8-Mar-13,151.61,153.29,151.4,152.71,11860089
7-Mar-13,153.02,153.21,152.4,152.69,6593847
6-Mar-13,152.17,153.38,151.65,153.23,10862679
5-Mar-13,153.1,153.39,152.11,152.38,10805639
4-Mar-13,152.45,152.74,151.87,152.3,6643752
1-Mar-13,153.16,153.61,152.14,152.44,11179550
28-Feb-13,154.09,154.16,152.39,153,14866488
27-Feb-13,155.46,155.6,154.08,154.57,9604799
26-Feb-13,154.39,156.8,153.32,156.22,18182736
25-Feb-13,153.52,154.56,153.31,154.34,9488190
22-Feb-13,152.26,152.99,151.93,152.97,10093910
21-Feb-13,152,153.41,151.9,152.62,17970034
20-Feb-13,153.9,153.93,150.84,151.44,30923937
19-Feb-13,155.8,155.84,154.93,155.33,11809396
15-Feb-13,156.42,156.58,154.56,155.76,23374857
14-Feb-13,159.31,159.65,158.04,158.35,12415060
13-Feb-13,159.6,159.64,158.77,159.05,8962733
12-Feb-13,159.35,160.05,158.88,159.89,7632726
11-Feb-13,159.78,159.98,159.25,159.7,12147328
8-Feb-13,161.46,162.02,161.2,161.57,6086536
7-Feb-13,161.24,162.96,161.13,161.84,12828577
6-Feb-13,162.13,162.63,161.99,162.39,6147987
5-Feb-13,162.75,162.8,161.33,161.96,8979388
4-Feb-13,161.19,162.42,161.15,162,7360341
1-Feb-13,162.66,162.77,160.87,161.45,12904577
31-Jan-13,161.62,161.81,160.47,161.2,9336017
30-Jan-13,162.68,163.04,162.03,162.19,12015935
29-Jan-13,161.01,161.31,160.69,160.99,7366469
28-Jan-13,160.24,160.73,160.02,160.29,8497269
25-Jan-13,160.56,161.04,160.31,160.65,9037761
24-Jan-13,161.98,162.27,161.18,161.42,13191991
23-Jan-13,163.92,163.95,163,163.21,6698624
22-Jan-13,163.48,164.22,163.37,163.67,8590883
18-Jan-13,163.95,163.97,163.02,163.09,10038832
17-Jan-13,161.94,164.4,161.83,163.35,14913402
16-Jan-13,162.42,163.03,162.15,162.65,9219229
15-Jan-13,162.8,163.17,162.36,162.56,10085279
14-Jan-13,161.88,161.97,161.13,161.54,7289790
11-Jan-13,161.86,161.9,160.11,161.06,13676627
10-Jan-13,161.61,162.56,161.61,161.98,11432561
9-Jan-13,160.77,160.83,159.9,160.49,8337073
8-Jan-13,160.46,160.99,160.01,160.56,7696233
7-Jan-13,159.36,159.96,159.15,159.43,9362473
4-Jan-13,159.52,160.64,158.89,160.44,19179855
3-Jan-13,162.48,162.88,160.83,161.2,16117494
2-Jan-13,163.49,164.14,163.14,163.17,10436878
31-Dec-12,160.9,162.75,160.77,162.02,11789684
28-Dec-12,160.94,160.97,160.15,160.54,6854193
27-Dec-12,160.23,161.31,160.05,161.16,8938697
26-Dec-12,161.36,161.48,160.64,160.78,4967628
24-Dec-12,160.88,160.96,160.47,160.62,3699741
21-Dec-12,159.82,160.76,159.78,160.33,13445841
20-Dec-12,159.87,160.12,158.39,159.73,25148775
19-Dec-12,161.31,162.22,161.11,161.69,12995517
18-Dec-12,164.35,164.43,160.9,162.08,24000528
17-Dec-12,164.16,164.62,164.13,164.44,8177388
14-Dec-12,164.17,164.48,164.02,164.13,5352140
13-Dec-12,163.86,164.9,163.78,164.37,9333254
12-Dec-12,166.2,166.94,165.36,165.77,14172339
11-Dec-12,165.45,165.66,165.12,165.65,4725750
10-Dec-12,166.11,166.16,165.72,165.8,4649159
7-Dec-12,164.88,165.22,164.6,165.16,7290613
6-Dec-12,163.72,165,163.53,164.5,7301571
5-Dec-12,164.22,164.5,163.2,164.12,10649108
4-Dec-12,164.06,164.83,163.87,164.42,10212309
3-Dec-12,166.11,166.92,166.04,166.13,6364533
30-Nov-12,166.94,167.22,165.53,166.05,8414250
29-Nov-12,167.14,167.5,166.85,167.18,7447145
28-Nov-12,165.43,166.84,165.38,166.55,12881772
27-Nov-12,169.14,169.4,168.62,168.71,7320515
26-Nov-12,169.56,169.73,169.25,169.43,5377750
23-Nov-12,167.97,170.01,167.8,169.61,6110069
21-Nov-12,167.19,167.82,166.97,167.56,3811125
20-Nov-12,167.78,168,166.85,167.39,1230573
19-Nov-12,167.74,168.16,167.39,167.9,1529022
16-Nov-12,165.76,166.35,165.48,165.88,1475600
15-Nov-12,167,167.02,165.18,166.08,2192419
14-Nov-12,167.48,168.04,166.79,167.14,1413791
13-Nov-12,166.67,167.93,166.64,167.1,1505692
12-Nov-12,168.12,168.28,167.21,167.43,1107029
9-Nov-12,168.26,168.53,167.56,167.82,1717016
8-Nov-12,166.15,168.15,166.12,167.98,1895155
7-Nov-12,166.92,167.12,165.04,166.49,3050033
6-Nov-12,163.9,166.77,163.63,166.4,3557012
5-Nov-12,163.09,163.41,162.83,163.23,1200842
2-Nov-12,164.46,164.47,162.3,162.6,3061990
1-Nov-12,167,167.04,166.04,166.08,1576808
31-Oct-12,166.49,167.28,166.38,166.86,889839
26-Oct-12,166.25,166.6,165.77,165.94,1064319
25-Oct-12,166.32,166.52,165.77,166.02,1557400
24-Oct-12,165.79,165.83,164.6,164.86,2871476
23-Oct-12,166.06,166.06,165.13,165.42,2552689
22-Oct-12,167.09,167.62,167.06,167.58,1684744
19-Oct-12,168.43,168.45,166.23,166.94,3158881
18-Oct-12,168.81,169.3,168.59,168.77,1796838
17-Oct-12,169.23,169.94,168.92,169.54,1180182
16-Oct-12,168.84,169.45,168.67,169.42,1341182
15-Oct-12,168.99,169.09,167.54,168.35,3080606
12-Oct-12,171.17,171.41,169.82,170.05,2276768
11-Oct-12,171.26,171.95,171.13,171.32,1370045
10-Oct-12,170.54,171.34,170.3,170.84,1802836
9-Oct-12,171.86,172.17,170.56,170.99,2078945
8-Oct-12,171.75,172.28,171.68,172.05,1011059
5-Oct-12,172.87,173.37,172.01,172.62,2473142
4-Oct-12,173.24,174.07,172.93,173.61,3085327
3-Oct-12,172.51,172.61,171.89,172.41,1396138
2-Oct-12,172.5,172.7,171.64,172.1,1702918
1-Oct-12,172.74,173.62,171.77,172.35,3683992
28-Sep-12,172.04,172.48,171.34,172.02,2768179
27-Sep-12,171.06,172.59,170.76,172.36,2108144
26-Sep-12,169.45,170.05,168.35,169.81,2948128
25-Sep-12,171.78,172.1,170.5,170.73,2481196
24-Sep-12,170.67,171.36,170.57,171.08,1862646
21-Sep-12,172.9,173.18,171.54,171.96,3203719
20-Sep-12,171.06,171.68,170.24,171.47,1882204
19-Sep-12,171.86,172.03,171.2,171.74,1981776
18-Sep-12,170.8,171.95,170.67,171.71,2040869
17-Sep-12,171.79,171.96,170.08,170.4,2553979
14-Sep-12,171.89,172.22,171.31,171.8,3754754
13-Sep-12,167.87,171.91,166.3,171.33,6204496
12-Sep-12,168.87,168.87,167.25,167.92,2530504
11-Sep-12,168.19,168.53,167.79,167.9,1777381
10-Sep-12,167.84,168.13,167.23,167.29,1849954
7-Sep-12,167.76,169,167.37,168.44,4473850
6-Sep-12,165.19,165.78,164.81,164.9,3224778
5-Sep-12,164.14,164.38,163.82,164.31,2308276
4-Sep-12,164.08,164.75,163.66,164.48,3076445
31-Aug-12,161.14,164.22,159.56,164.22,4998993
30-Aug-12,161.26,161.29,160.01,160.52,1532193
29-Aug-12,161.59,161.67,160.18,160.59,1681346
28-Aug-12,161.61,162.19,161.3,161.64,1190825
27-Aug-12,161.77,162.29,161.34,161.36,1341501
24-Aug-12,161.9,162.33,161.34,161.96,1950200
23-Aug-12,161.44,162.45,161.23,161.91,3378668
22-Aug-12,159.2,160.63,158.51,160.54,2875333
21-Aug-12,158.79,159.2,158.69,158.83,2446612
20-Aug-12,156.53,157.39,156.49,157.26,1240695
17-Aug-12,157.02,157.07,156.27,156.72,1613780
16-Aug-12,155.85,157.09,155.51,156.56,1311199
15-Aug-12,155.32,155.81,155.28,155.63,1370982
14-Aug-12,155.06,155.57,154.84,155.13,1184078
13-Aug-12,157.05,157.45,155.9,155.99,1144247
10-Aug-12,156.88,157.82,156.66,157.22,1208510
9-Aug-12,156.35,156.99,156.29,156.99,593514
8-Aug-12,156.49,156.86,156.26,156.45,976933
7-Aug-12,156.37,156.63,156.02,156.32,1081262
6-Aug-12,155.94,156.71,155.74,156.3,1049753
3-Aug-12,154.65,155.89,154.43,155.55,2388573
2-Aug-12,154.68,155.12,153.61,154.13,3002767
1-Aug-12,155.18,155.78,154.41,155.14,2860312
31-Jul-12,157.59,157.72,156.27,156.54,2326250
30-Jul-12,156.86,157.65,155.51,157.43,1800193
27-Jul-12,157.65,157.96,156.66,157.61,2612491
26-Jul-12,156.73,157.26,156.05,156.77,2030147
25-Jul-12,155.3,156.29,155.06,155.67,2893159
24-Jul-12,153.63,153.8,152.2,153.52,2183358
23-Jul-12,152.5,153.33,152.29,153.03,1276058
20-Jul-12,152.96,154,152.75,153.67,1356003
19-Jul-12,153.74,154.29,152.93,153.38,1309858
18-Jul-12,152.67,153.6,152.4,153.05,1729089
17-Jul-12,154.03,154.5,152.46,153.47,3103286
16-Jul-12,154.43,154.75,153.99,154.21,906101
13-Jul-12,153.44,154.93,153.44,154.14,1486143
12-Jul-12,151.24,153.05,150.86,152.54,2937930
11-Jul-12,152.58,153.44,152.02,152.99,2067294
10-Jul-12,155.1,155.15,151.79,152.15,2619481
9-Jul-12,153.65,154.57,153.44,154.04,948258
6-Jul-12,154.24,154.49,152.96,153.72,2280468
5-Jul-12,155.42,156.4,155.11,155.68,1663801
3-Jul-12,156.96,157.7,156.8,157.46,1037706
2-Jul-12,154.65,155.53,154.35,155.09,915862
29-Jun-12,155.08,155.95,154.52,155.19,3122708
28-Jun-12,151.9,152.14,150.16,151.05,2046334
27-Jun-12,153.3,153.44,152.15,152.83,1386272
26-Jun-12,153.02,153.3,152.13,152.62,1828756
25-Jun-12,152.61,154.15,152.26,153.76,1713136
22-Jun-12,152,152.7,151.22,152.64,1609631
21-Jun-12,153.71,154.22,151.81,152,3819725
20-Jun-12,156,157.36,154.26,155.97,3799447
19-Jun-12,158,158.14,156.97,157.16,1338885
18-Jun-12,157.49,158.2,156.54,157.93,1536186
15-Jun-12,157.75,158.45,157.42,157.84,3171420
14-Jun-12,157.71,157.94,156.25,157.75,2893776
13-Jun-12,157.61,157.64,156.42,157.14,3052490
12-Jun-12,155.49,157.04,155.45,156.45,2198127
11-Jun-12,154.83,155.4,153.55,155.36,2508506
8-Jun-12,153.05,154.83,153.02,154.73,3122578
7-Jun-12,157.78,157.84,153.23,154.5,5503291
6-Jun-12,158.94,159.2,156.59,157.21,3684577
5-Jun-12,156.94,157.27,156.42,157.14,2106634
4-Jun-12,157.26,157.44,156.16,157.32,3340321
1-Jun-12,155.38,158.28,154.88,157.5,7097940
31-May-12,152.01,152.71,150.63,151.62,2682646
30-May-12,149.76,152.37,148.61,151.88,4486342
29-May-12,153.5,153.62,150.25,151.02,3002943
25-May-12,151.88,152.84,151.64,152.68,1612833
24-May-12,152.72,152.91,150.62,151.41,2615375
23-May-12,151.48,151.83,148.84,151.62,4786772
22-May-12,153.62,154.4,151.55,152.08,2316648
21-May-12,154.13,154.94,153.86,154.65,1780637
18-May-12,154.45,155.11,153.98,154.55,2889616
17-May-12,150.83,153.39,150.39,152.8,4143395
16-May-12,149.45,150.7,148.6,149.46,3557116
15-May-12,151.15,151.44,149.63,149.74,3101883
14-May-12,151.61,152.03,151,151.33,3028681
11-May-12,153.45,154.47,153.26,153.57,1888486
10-May-12,155.15,155.57,154.64,154.76,1649501
9-May-12,154.15,154.97,153.6,154.47,3054052
8-May-12,156.55,156.71,154.92,156,3700718
7-May-12,159.32,159.34,158.46,159.08,888527
4-May-12,158.81,159.96,158.57,159.47,2506535
3-May-12,159.15,159.4,158.37,158.97,2435735
2-May-12,160.71,160.78,159.76,160.6,1310382
1-May-12,162.11,162.18,160.91,161.32,1336422
30-Apr-12,160.47,161.88,160.32,161.88,1617729
27-Apr-12,161.78,161.96,161.19,161.38,1518153
26-Apr-12,160.47,161.38,160.11,161.03,2211986
25-Apr-12,159.5,159.96,157.76,159.62,2942533
24-Apr-12,159.61,160.16,159.29,159.3,1107862
23-Apr-12,158.2,159.18,157.88,159.07,1999512
20-Apr-12,159.29,159.9,159.21,159.54,1323678
19-Apr-12,160,160.62,159.03,159.43,1829198
18-Apr-12,159.49,160.12,159.07,159.31,1486246
17-Apr-12,160.53,160.95,158.75,160.27,1525374
16-Apr-12,160.49,161.18,159.53,160.46,1333391
13-Apr-12,162.46,162.46,160.17,160.85,2168753
12-Apr-12,160.72,163.2,160.72,162.72,1794595
11-Apr-12,161.17,161.51,160.74,161.04,2029449
10-Apr-12,159.67,161.57,158.47,161.1,3008630
9-Apr-12,159.73,160,158.91,159.37,1649234
5-Apr-12,157.87,158.68,157.78,158.31,1975685
4-Apr-12,157.73,158.03,156.59,157.17,3762116
3-Apr-12,163.18,163.19,159.17,159.89,3631822
2-Apr-12,161.99,163.56,161.83,162.94,1710895
30-Mar-12,161.7,162.33,161.25,162.14,1837276
29-Mar-12,161.16,161.45,159.81,161.28,2365465
