Date,Open,High,Low,Close,Volume
12-Dec-13,93.57,93.58,93.34,93.44,46652
11-Dec-13,93.86,93.88,93.64,93.86,79128
10-Dec-13,93.63,93.78,93.56,93.77,68720
9-Dec-13,93.22,93.49,93.19,93.49,49966
6-Dec-13,93.34,93.58,93.23,93.3,51697
5-Dec-13,93.05,93.56,92.93,93.44,81060
4-Dec-13,93.25,93.3,92.86,93.12,108548
3-Dec-13,93.35,93.37,93.19,93.36,49674
2-Dec-13,93.5,93.54,93.37,93.41,86101
29-Nov-13,93.91,94.04,93.59,93.59,51943
27-Nov-13,93.9,93.94,93.81,93.85,42543
26-Nov-13,94.23,94.4,94.21,94.4,41816
25-Nov-13,94.23,94.32,94.15,94.26,56043
22-Nov-13,94.39,94.5,94.27,94.48,29130
21-Nov-13,94.78,94.82,94.48,94.5,42344
20-Nov-13,95.16,95.26,95.06,95.19,38961
19-Nov-13,95.27,95.3,94.87,94.98,30035
18-Nov-13,95.43,95.47,95.27,95.31,27741
15-Nov-13,94.93,95.23,94.91,95.2,38048
14-Nov-13,94.68,95.04,94.48,94.97,40328
13-Nov-13,94.86,95.1,94.8,95.06,28882
12-Nov-13,94.86,94.88,94.72,94.78,35525
11-Nov-13,94.88,94.98,94.88,94.97,14007
8-Nov-13,94.75,94.9,94.7,94.9,46203
7-Nov-13,95.23,95.29,95.03,95.04,42740
6-Nov-13,95.21,95.53,95.21,95.44,35743
5-Nov-13,95.24,95.24,95.02,95.08,21370
4-Nov-13,95.49,95.56,95.39,95.44,38270
1-Nov-13,95.35,95.37,95.12,95.37,30221
31-Oct-13,95.27,95.49,95.19,95.38,54958
30-Oct-13,95.15,95.17,94.77,94.85,28301
29-Oct-13,95.24,95.26,94.98,94.98,18080
28-Oct-13,95.22,95.28,95.17,95.21,21956
25-Oct-13,95.21,95.24,95.07,95.12,37262
24-Oct-13,95.58,95.58,95.28,95.38,60676
23-Oct-13,96.27,96.37,95.67,95.74,184076
22-Oct-13,96.59,96.79,96.57,96.65,30786
21-Oct-13,96.56,96.65,96.52,96.52,29794
18-Oct-13,96.68,96.76,96.57,96.6,13736
17-Oct-13,96.46,96.72,96.46,96.61,31545
16-Oct-13,96,96.28,95.94,96.22,18882
15-Oct-13,95.91,95.99,95.72,95.8,18091
14-Oct-13,96.08,96.14,96,96.12,23232
11-Oct-13,95.63,96.13,95.63,96.03,32801
10-Oct-13,95.67,95.84,95.62,95.63,14012
9-Oct-13,95.81,95.83,95.54,95.67,27777
8-Oct-13,96.32,96.37,95.87,95.91,38187
7-Oct-13,96.3,96.53,96.3,96.41,21657
4-Oct-13,96.26,96.64,96.23,96.63,24594
3-Oct-13,96.29,96.39,96.26,96.29,26071
2-Oct-13,96.15,96.29,96.13,96.23,14841
1-Oct-13,96.44,96.44,96.2,96.29,100671
30-Sep-13,96.66,96.76,96.53,96.55,17421
27-Sep-13,96.37,96.55,96.37,96.53,21421
26-Sep-13,96.4,96.49,96.17,96.42,37888
25-Sep-13,96.4,96.66,96.4,96.41,21053
24-Sep-13,96.65,96.66,96.47,96.53,32974
23-Sep-13,96.72,96.79,96.6,96.69,37298
20-Sep-13,96.68,96.71,96.55,96.56,48044
19-Sep-13,97.36,97.36,96.86,96.88,43215
18-Sep-13,96.42,97.46,96.38,97.28,81816
17-Sep-13,96.39,96.76,96.39,96.58,25246
16-Sep-13,96.58,96.58,96.3,96.3,59096
13-Sep-13,96.15,96.22,96.07,96.09,30499
12-Sep-13,96.24,96.4,96.23,96.3,32051
11-Sep-13,96.14,96.4,96.12,96.39,41195
10-Sep-13,96.08,96.13,95.92,96.09,11997
9-Sep-13,95.84,95.95,95.78,95.85,26030
6-Sep-13,95.61,95.77,95.53,95.55,69298
5-Sep-13,94.79,94.86,94.55,94.64,25507
4-Sep-13,94.58,94.89,94.55,94.78,84321
3-Sep-13,94.3,94.54,94.27,94.41,79977
30-Aug-13,94.48,94.61,94.22,94.45,19161
29-Aug-13,94.65,94.79,94.38,94.43,18858
28-Aug-13,94.75,94.91,94.75,94.86,24840
27-Aug-13,94.57,94.97,94.57,94.96,39249
26-Aug-13,94.63,94.72,94.54,94.68,14045
23-Aug-13,94.26,94.73,94.2,94.69,98813
22-Aug-13,94.55,94.74,94.47,94.55,48125
21-Aug-13,95.26,95.28,94.87,94.93,82897
20-Aug-13,95.66,95.8,95.64,95.69,21776
19-Aug-13,96.23,96.31,96.11,96.15,25665
16-Aug-13,96.2,96.28,95.99,96.2,45988
15-Aug-13,96.08,96.55,96,96.52,75279
14-Aug-13,96.25,96.34,96.22,96.28,9981
13-Aug-13,96.15,96.2,96.1,96.13,47660
12-Aug-13,96.53,96.58,96.46,96.5,16260
9-Aug-13,96.06,96.75,96.06,96.61,29052
8-Aug-13,95.59,96.48,95.59,96.31,31727
7-Aug-13,95.36,95.55,95.33,95.41,99778
6-Aug-13,95.74,95.92,95.71,95.82,69170
5-Aug-13,95.69,95.96,95.61,95.95,13625
2-Aug-13,95.74,95.99,95.66,95.68,19939
1-Aug-13,96.46,96.51,96.06,96.08,68338
31-Jul-13,96.47,97.02,96.32,96.81,46741
30-Jul-13,96.88,96.89,96.45,96.51,74743
29-Jul-13,96.76,96.98,96.75,96.92,45987
26-Jul-13,96.77,96.83,96.52,96.82,62354
25-Jul-13,96.56,96.92,96.55,96.86,75090
24-Jul-13,96.74,96.76,96.3,96.39,56508
23-Jul-13,96.43,96.74,96.39,96.67,71030
22-Jul-13,96,96.33,95.99,96.16,58091
19-Jul-13,95.76,96.02,95.73,95.92,63988
18-Jul-13,95.55,95.83,95.4,95.82,73619
17-Jul-13,95.84,95.84,95.27,95.48,107971
16-Jul-13,95.36,95.93,95.31,95.89,73842
15-Jul-13,95.58,95.61,95.36,95.49,37562
12-Jul-13,95.76,95.77,95.6,95.65,70331
11-Jul-13,95.46,95.87,95.29,95.75,79661
10-Jul-13,94.53,95.16,94.48,94.54,137509
9-Jul-13,94.53,94.53,94.17,94.46,53470
8-Jul-13,94.17,94.27,93.99,94.15,61531
5-Jul-13,94.06,94.09,93.78,94.07,112725
3-Jul-13,94.2,94.57,94.18,94.54,63768
2-Jul-13,94.14,94.47,94.11,94.29,30421
1-Jul-13,94.48,94.81,94.48,94.73,67150
28-Jun-13,94.71,94.84,94.23,94.55,99452
27-Jun-13,95,95.11,94.67,94.93,149999
26-Jun-13,94.98,95.02,94.75,94.91,95939
25-Jun-13,94.75,94.76,94.31,94.62,254371
24-Jun-13,94.32,94.96,94.22,94.82,336496
21-Jun-13,95.05,95.21,94.88,95.11,255158
20-Jun-13,96.01,96.14,95.67,95.88,279214
19-Jun-13,97.53,97.75,96.7,96.79,101291
18-Jun-13,97.42,97.52,97.35,97.43,92387
17-Jun-13,97.8,97.88,97.46,97.71,272957
14-Jun-13,97.75,98.11,97.65,97.77,29224
13-Jun-13,97.79,97.9,97.61,97.79,126029
12-Jun-13,97.79,97.79,97.32,97.35,71653
11-Jun-13,97.26,97.7,97.26,97.58,45843
10-Jun-13,97.49,97.77,97.33,97.57,70205
7-Jun-13,97.41,97.59,97.18,97.51,76069
6-Jun-13,96.07,97.47,96.02,96.92,135175
5-Jun-13,96.14,96.17,95.81,96.1,52426
4-Jun-13,96.24,96.38,96,96.13,79080
3-Jun-13,96.02,96.88,95.92,96.75,183991
31-May-13,96.39,96.42,95.82,95.9,165957
30-May-13,95.99,96.58,95.99,96.53,78577
29-May-13,95.84,96.07,95.62,96.06,87328
28-May-13,96.17,96.26,95.64,95.65,79727
24-May-13,96.14,96.41,96.14,96.33,55622
23-May-13,96.2,96.62,96.09,96.6,109415
22-May-13,96.34,97,95.71,95.86,264982
21-May-13,96.62,97.01,96.35,96.83,97858
20-May-13,96.63,97.3,96.63,97.12,79328
17-May-13,96.51,96.88,96.48,96.63,143502
16-May-13,97.63,97.97,97.48,97.57,71399
15-May-13,97.61,97.77,97.51,97.74,79151
14-May-13,97.8,98.07,97.7,97.74,116901
13-May-13,98.56,98.56,98.29,98.34,44407
10-May-13,98.19,98.34,97.95,98.33,95108
9-May-13,99.11,99.22,98.55,98.66,195855
8-May-13,98.95,99.24,98.95,99.11,42987
7-May-13,98.85,99.04,98.85,99.01,41250
6-May-13,98.57,98.79,98.52,98.75,63763
3-May-13,98.54,98.67,98.41,98.66,35035
2-May-13,98.66,98.83,98.57,98.59,93577
1-May-13,98.6,98.85,98.45,98.61,45586
30-Apr-13,98.46,98.91,98.39,98.71,278494
29-Apr-13,98.01,98.38,97.96,98.31,55467
26-Apr-13,97.5,97.87,97.49,97.81,57757
25-Apr-13,97.4,97.61,97.38,97.43,79495
24-Apr-13,96.92,97.03,96.76,96.97,61491
23-Apr-13,96.91,97.03,96.82,96.91,76508
22-Apr-13,96.77,96.99,96.69,96.93,149595
19-Apr-13,96.96,97,96.82,96.9,59316
18-Apr-13,96.92,97.05,96.8,96.93,68530
17-Apr-13,96.87,96.95,96.61,96.87,101356
16-Apr-13,97.34,97.45,97.09,97.42,35528
15-Apr-13,97.5,97.51,96.95,96.97,87372
12-Apr-13,98.28,98.37,98.01,98.09,36245
11-Apr-13,98.36,98.43,98.27,98.41,48450
10-Apr-13,97.92,98.05,97.89,98,29109
9-Apr-13,97.93,97.96,97.78,97.83,51228
8-Apr-13,97.5,97.77,97.36,97.74,42269
5-Apr-13,97.35,97.87,97.19,97.83,79653
4-Apr-13,97.91,98.42,97.91,98.22,76936
3-Apr-13,98.13,98.2,97.96,97.98,102246
2-Apr-13,98.05,98.15,97.86,97.97,69431
1-Apr-13,97.66,97.84,97.6,97.81,76543
28-Mar-13,97.84,97.97,97.76,97.9,46853
27-Mar-13,97.88,97.88,97.71,97.84,36687
26-Mar-13,97.75,97.85,97.65,97.83,55730
25-Mar-13,97.5,97.54,97.24,97.35,47728
22-Mar-13,97.11,97.29,97.09,97.18,42444
21-Mar-13,97.15,97.15,97.01,97.08,53744
20-Mar-13,97.02,97.09,96.82,96.97,38295
19-Mar-13,96.94,96.98,96.7,96.82,63650
18-Mar-13,97.28,97.43,97.23,97.29,75571
15-Mar-13,97.43,97.59,97.3,97.56,72543
14-Mar-13,96.89,97.35,96.8,97.25,100602
13-Mar-13,96.9,96.95,96.58,96.81,22431
12-Mar-13,96.88,96.96,96.85,96.91,19110
11-Mar-13,96.73,96.95,96.68,96.88,274492
8-Mar-13,97.01,97.03,96.58,96.64,72263
7-Mar-13,96.52,96.67,96.49,96.61,53272
6-Mar-13,96.73,96.74,96.15,96.4,179754
5-Mar-13,96.79,96.86,96.61,96.74,83723
4-Mar-13,96.64,96.77,96.47,96.75,96603
1-Mar-13,96.36,96.86,96.32,96.79,112469
28-Feb-13,96.73,96.83,96.41,96.41,85136
27-Feb-13,96.77,97.21,96.77,97.18,61329
26-Feb-13,96.82,96.96,96.55,96.88,69719
25-Feb-13,97.1,97.13,96.77,96.77,146466
22-Feb-13,97.02,97.42,96.96,97.41,117198
21-Feb-13,97.57,97.64,97.41,97.61,160792
20-Feb-13,97.94,97.94,97.64,97.74,149212
19-Feb-13,98.1,98.29,98.09,98.27,103594
15-Feb-13,98.86,98.86,98.63,98.82,58868
14-Feb-13,99.29,99.41,99.23,99.32,19644
13-Feb-13,99.11,99.27,99.11,99.24,27001
12-Feb-13,98.95,99.21,98.95,99.16,35406
11-Feb-13,98.7,99.02,98.62,99,50348
8-Feb-13,99.18,99.35,99.11,99.15,26263
7-Feb-13,99.8,99.85,99.48,99.63,74312
6-Feb-13,99.64,99.88,99.58,99.87,47830
5-Feb-13,99.55,99.86,99.51,99.79,139348
4-Feb-13,99.7,99.7,99.53,99.58,131460
1-Feb-13,99.53,99.75,99.4,99.69,110292
31-Jan-13,99.27,99.86,99.26,99.7,60218
30-Jan-13,99.05,99.35,98.93,99.29,60276
29-Jan-13,98.92,99.24,98.9,99.21,46200
28-Jan-13,98.53,98.84,98.48,98.79,67390
25-Jan-13,98.72,98.8,98.47,98.8,117733
24-Jan-13,99.25,99.3,99.09,99.16,133843
23-Jan-13,100.22,100.22,99.42,99.54,162973
22-Jan-13,100.1,100.19,99.99,100.17,147065
18-Jan-13,100.33,100.34,99.99,100.27,88146
17-Jan-13,100.94,101,100.85,100.89,79085
16-Jan-13,100.76,100.93,100.76,100.84,54324
15-Jan-13,100.94,101.08,100.85,101.03,37708
14-Jan-13,100.92,101.1,100.81,101.08,56564
11-Jan-13,101.18,101.29,101,101.02,32522
10-Jan-13,100.81,101.07,100.72,101,91915
9-Jan-13,100.75,100.9,100.66,100.7,240103
8-Jan-13,100.74,100.81,100.63,100.78,25825
7-Jan-13,100.81,100.9,100.72,100.88,43634
4-Jan-13,100.8,100.9,100.72,100.74,67021
3-Jan-13,100.92,100.99,100.62,100.64,43856
2-Jan-13,101.06,101.06,100.72,100.92,138605
31-Dec-12,99.86,100.45,99.74,100.14,261835
28-Dec-12,99.97,99.99,99.75,99.79,104315
27-Dec-12,100.17,100.24,99.85,99.96,63532
26-Dec-12,100.27,100.27,99.93,100.04,41281
24-Dec-12,100.14,100.34,100.14,100.33,69462
21-Dec-12,100.14,100.19,99.91,100.11,132478
20-Dec-12,100.58,100.74,100.46,100.7,71099
19-Dec-12,100.71,100.81,100.63,100.65,90727
18-Dec-12,100.98,101.01,100.87,100.88,38016
17-Dec-12,100.97,101.09,100.94,101.08,70094
14-Dec-12,100.98,101.04,100.79,100.82,110125
13-Dec-12,101.1,101.13,100.88,100.98,60522
12-Dec-12,100.9,101.18,100.85,100.96,76278
11-Dec-12,100.77,100.83,100.68,100.81,147206
10-Dec-12,100.7,100.76,100.6,100.76,82905
7-Dec-12,100.59,100.63,100.33,100.34,48495
6-Dec-12,100.29,100.5,100.23,100.31,42127
5-Dec-12,100.12,100.34,100.05,100.28,62759
4-Dec-12,100.16,100.28,100.11,100.11,54927
3-Dec-12,100.13,100.16,99.94,99.95,43974
30-Nov-12,100.02,100.22,99.99,100.07,57975
29-Nov-12,100.15,100.25,100.1,100.17,29954
28-Nov-12,99.88,100.26,99.84,100.25,61561
27-Nov-12,100.29,100.3,99.95,99.96,37239
26-Nov-12,99.97,100.09,99.84,100.09,43294
23-Nov-12,99.84,100.28,99.81,100.26,84154
21-Nov-12,99.74,99.81,99.59,99.79,41387
20-Nov-12,99.73,99.81,99.59,99.73,9495
19-Nov-12,99.76,99.86,99.73,99.77,35650
16-Nov-12,99.37,99.37,98.95,99.35,16779
15-Nov-12,99.26,99.34,99.15,99.32,23427
14-Nov-12,99.32,99.37,99.04,99.04,16720
13-Nov-12,99.13,99.31,99.12,99.26,16261
12-Nov-12,99.51,99.52,99.39,99.51,6448
9-Nov-12,99.34,99.49,99.27,99.31,17589
8-Nov-12,99.76,99.95,99.41,99.41,39080
7-Nov-12,100.1,100.1,99.7,99.85,19895
6-Nov-12,100.01,100.3,99.93,100.25,12891
5-Nov-12,99.74,99.83,99.7,99.76,16797
2-Nov-12,100.04,100.19,99.81,99.86,12770
1-Nov-12,99.46,99.82,99.46,99.77,32024
31-Oct-12,99.35,99.57,99.33,99.56,19653
26-Oct-12,99.94,99.98,99.54,99.66,65272
25-Oct-12,100.24,100.29,100.01,100.03,3499
24-Oct-12,100.45,100.45,99.9,99.96,25300
23-Oct-12,100.37,100.42,100.05,100.19,80282
22-Oct-12,99.88,100.19,99.88,100.17,62267
19-Oct-12,100.56,100.56,100.07,100.11,38333
18-Oct-12,101.42,101.42,100.88,100.97,25206
17-Oct-12,101.11,101.71,101.08,101.68,29706
16-Oct-12,100.85,100.95,100.71,100.76,25804
15-Oct-12,101.64,101.68,101.43,101.51,6505
12-Oct-12,101.52,101.57,101.45,101.55,4562
11-Oct-12,101.71,101.79,101.57,101.57,2940
10-Oct-12,101.64,101.68,101.3,101.36,6876
9-Oct-12,101.87,101.89,101.43,101.61,20270
8-Oct-12,101.68,101.93,101.64,101.78,9908
5-Oct-12,102.05,102.07,101.46,101.58,37385
4-Oct-12,101.04,101.42,101.01,101.4,11249
3-Oct-12,100.7,100.79,100.61,100.65,31394
2-Oct-12,101.25,101.25,101.01,101.02,11142
1-Oct-12,101.23,101.45,101.09,101.17,9508
28-Sep-12,101.27,101.27,100.97,101.13,30524
27-Sep-12,101.07,101.53,101.02,101.38,15475
26-Sep-12,101.2,101.2,100.87,100.93,18532
25-Sep-12,101.69,101.83,101.38,101.38,13211
24-Sep-12,101.45,101.62,101.44,101.59,32201
21-Sep-12,102.01,102.04,101.72,101.82,30694
20-Sep-12,101.41,101.85,101.33,101.83,16249
19-Sep-12,101.99,102.1,101.91,102.06,6623
18-Sep-12,101.99,102.09,101.88,102.02,17434
17-Sep-12,102.36,102.39,101.88,101.97,40188
14-Sep-12,102.77,102.95,102.34,102.39,20571
13-Sep-12,101.83,102.87,101.77,102.71,45363
12-Sep-12,102.08,102.08,101.8,101.82,26959
11-Sep-12,102.2,102.35,102.18,102.18,6681
10-Sep-12,101.67,101.92,101.67,101.71,24387
7-Sep-12,101.45,101.77,101.45,101.67,22873
6-Sep-12,100.86,101.31,100.86,101.18,41204
5-Sep-12,100.51,100.51,100.27,100.34,26077
4-Sep-12,100.94,100.94,100.77,100.87,7124
31-Aug-12,100.66,100.9,100.56,100.88,10425
30-Aug-12,100.35,100.38,100.11,100.2,6400
29-Aug-12,100.73,100.73,100.56,100.56,400
28-Aug-12,100.84,101,100.63,100.66,7393
27-Aug-12,100.39,100.5,100.36,100.36,3251
24-Aug-12,100.09,100.38,100.09,100.27,4682
23-Aug-12,100.3,100.3,99.96,100.06,6080
22-Aug-12,100.06,100.32,100.03,100.3,7855
21-Aug-12,100.84,101,100.45,100.48,16437
20-Aug-12,100.52,100.62,100.51,100.61,8238
17-Aug-12,100.59,100.59,100.45,100.55,15551
16-Aug-12,100.53,100.81,100.48,100.79,14224
15-Aug-12,100.33,100.52,100.29,100.51,5431
14-Aug-12,100.31,100.31,100.16,100.23,11972
13-Aug-12,100.11,100.19,100.04,100.17,3448
10-Aug-12,99.9,100.34,99.9,100.33,5064
9-Aug-12,99.98,100.25,99.98,100.23,4990
8-Aug-12,99.72,100.03,99.72,99.98,5718
7-Aug-12,99.72,99.78,99.66,99.72,5624
6-Aug-12,99.31,99.57,99.28,99.52,5400
3-Aug-12,99.37,99.6,99.22,99.23,24627
2-Aug-12,98.88,99.13,98.62,98.72,59617
1-Aug-12,99.31,99.31,98.91,98.91,17387
31-Jul-12,99.12,99.23,99.12,99.13,4900
30-Jul-12,98.99,99.29,98.99,99.25,9536
27-Jul-12,98.73,99.01,98.69,98.99,2700
26-Jul-12,98.65,98.71,98.4,98.5,7943
25-Jul-12,97.68,98.05,97.5,98,4867
24-Jul-12,97.85,97.85,97.29,97.44,14362
23-Jul-12,97.51,97.83,97.5,97.8,15234
20-Jul-12,98.26,98.39,98.18,98.2,4200
19-Jul-12,98.63,98.76,98.6,98.65,13431
18-Jul-12,98.1,98.44,98.1,98.37,7596
17-Jul-12,98.04,98.21,97.79,98.21,6050
16-Jul-12,97.94,98.04,97.87,97.98,2703
13-Jul-12,97.69,98.16,97.69,98.02,11564
12-Jul-12,97.13,97.63,97.05,97.63,2204
11-Jul-12,97.51,97.6,97.34,97.48,12400
10-Jul-12,97.71,97.71,97.22,97.22,2955
9-Jul-12,97.39,97.56,97.33,97.56,912
6-Jul-12,97.73,97.76,97.42,97.61,4824
5-Jul-12,98.14,98.2,97.89,98.01,26379
3-Jul-12,97.96,98.21,97.96,98.2,7923
2-Jul-12,97.83,97.85,97.48,97.81,9100
29-Jun-12,97.62,97.72,97.47,97.66,15023
28-Jun-12,96.45,96.45,96.03,96.28,9880
27-Jun-12,97.02,97.02,96.91,96.94,7978
26-Jun-12,96.78,97.16,96.72,97.1,11384
25-Jun-12,96.49,96.65,96.46,96.61,3259
22-Jun-12,96.84,97.08,96.74,97.05,5552
21-Jun-12,97.44,97.44,96.58,96.62,9178
20-Jun-12,97.72,97.72,97.38,97.55,9774
19-Jun-12,97.61,97.77,97.58,97.67,19092
18-Jun-12,96.83,97.11,96.83,97.11,29817
15-Jun-12,97,97.3,97,97.3,9082
14-Jun-12,96.91,97.17,96.85,97.14,12846
13-Jun-12,96.77,97.07,96.57,96.61,19921
12-Jun-12,96.73,96.89,96.59,96.86,11800
11-Jun-12,97.11,97.11,96.39,96.41,6110
8-Jun-12,96.2,96.84,96.18,96.84,5724
7-Jun-12,97.33,97.35,96.71,96.72,20808
6-Jun-12,96.1,96.76,96.1,96.76,15059
5-Jun-12,95.71,95.92,95.63,95.82,60467
4-Jun-12,95.79,95.81,95.32,95.62,22031
1-Jun-12,95.72,96.02,95.48,95.64,31070
31-May-12,96.63,96.63,96,96.27,19692
30-May-12,96.59,96.72,96.49,96.61,7566
29-May-12,97.2,97.29,96.86,97.21,12613
25-May-12,96.65,96.74,96.53,96.58,7914
24-May-12,97.11,97.11,96.6,96.8,4406
23-May-12,97.2,97.2,96.59,97.11,6365
22-May-12,97.7,97.8,97.19,97.3,19402
21-May-12,97.22,97.81,97.08,97.78,25407
18-May-12,97.86,97.88,97.32,97.39,26343
17-May-12,98.01,98.03,97.54,97.54,14900
16-May-12,98.68,98.8,98.17,98.17,15057
15-May-12,99.14,99.15,98.72,98.75,3300
14-May-12,99.08,99.28,99,99.13,27559
11-May-12,99.58,99.85,99.33,99.33,29630
10-May-12,99.59,99.59,99.25,99.25,3538
9-May-12,98.96,99.35,98.9,99.35,15540
8-May-12,99.66,99.66,99.25,99.61,27228
7-May-12,99.97,100.14,99.83,100.14,4432
4-May-12,100.26,100.28,99.83,99.87,14864
3-May-12,100.9,100.92,100.52,100.52,30942
2-May-12,100.53,100.8,100.41,100.8,14602
1-May-12,100.62,101.1,100.54,100.87,45135
30-Apr-12,100.86,100.86,100.57,100.67,33669
27-Apr-12,101.41,101.43,101.26,101.37,11406
26-Apr-12,101.09,101.19,101,101.06,21737
25-Apr-12,101.02,101.19,100.89,101.1,48303
24-Apr-12,100.42,100.65,100.42,100.64,7743
23-Apr-12,99.78,100.35,99.71,100.35,2866
20-Apr-12,100.28,100.36,100.12,100.19,3915
19-Apr-12,100.18,100.23,99.83,99.9,6617
18-Apr-12,100.43,100.57,100.2,100.29,10049
17-Apr-12,100.49,100.8,100.41,100.44,20645
16-Apr-12,99.61,99.61,99.14,99.44,11947
13-Apr-12,99.99,99.99,99.56,99.59,5407
12-Apr-12,99.49,100,99.45,100,22168
11-Apr-12,99.23,99.3,98.96,98.96,5580
10-Apr-12,99.47,99.47,99,99.01,34380
9-Apr-12,99.44,99.81,99.42,99.78,5123
5-Apr-12,100.16,100.33,100.01,100.06,10928
4-Apr-12,99.87,99.91,99.76,99.76,17651
3-Apr-12,100.4,100.49,100.23,100.38,8212
2-Apr-12,99.65,100.52,99.63,100.39,15433
30-Mar-12,99.71,99.71,99.51,99.69,13676
29-Mar-12,99.4,99.76,99.3,99.74,11096
28-Mar-12,99.89,99.97,99.47,99.62,30512
27-Mar-12,100.26,100.26,99.93,99.94,6792
26-Mar-12,100.05,100.33,100.05,100.33,10291
23-Mar-12,99.34,99.58,99.2,99.58,12127
22-Mar-12,99.39,99.5,99.39,99.45,22003
21-Mar-12,100.39,100.43,100.12,100.23,13220
20-Mar-12,100.15,100.33,99.87,100.26,10622
19-Mar-12,100.33,100.83,100.29,100.68,17207
16-Mar-12,100.39,100.39,100.2,100.24,30401
15-Mar-12,100.06,100.36,100,100.22,13303
14-Mar-12,100.41,100.57,100,100.11,18015
13-Mar-12,100.28,100.59,100.21,100.54,11759
12-Mar-12,100.17,100.18,100,100.14,13541
9-Mar-12,100.55,100.65,100.33,100.33,26094
8-Mar-12,100.11,100.48,100.1,100.32,7527
7-Mar-12,99.24,99.64,99.22,99.64,12391
6-Mar-12,99.27,99.37,99.18,99.36,8953
5-Mar-12,100.13,100.13,99.93,100,9351
