Date,Open,High,Low,Close,Volume
27-Jan-14,87.48,87.7,87.35,87.59,201080
24-Jan-14,87.21,87.31,86.98,87.05,157826
23-Jan-14,88.05,88.05,87.42,87.74,193968
22-Jan-14,88.69,88.75,88.43,88.57,110641
21-Jan-14,88.17,88.25,88.04,88.14,150225
17-Jan-14,87.97,87.99,87.7,87.77,84865
16-Jan-14,88.13,88.27,87.93,88.27,262271
15-Jan-14,89.13,89.35,89.05,89.13,88335
14-Jan-14,89.98,90.01,89.6,89.62,192813
13-Jan-14,90.78,90.89,90.51,90.67,217098
10-Jan-14,89.41,90.07,89.38,90.01,132872
9-Jan-14,88.92,89.01,88.78,88.99,166611
8-Jan-14,89.43,89.55,89,89.17,85862
7-Jan-14,89.14,89.35,88.95,89.2,124639
6-Jan-14,89.45,89.74,89.42,89.7,48533
3-Jan-14,89.91,90.01,89.38,89.38,116888
2-Jan-14,88.95,89.41,88.95,89.09,58267
31-Dec-13,89.46,89.63,89.3,89.43,125839
30-Dec-13,89.04,89.43,89.04,89.2,88419
27-Dec-13,89.17,89.24,88.72,88.79,94358
26-Dec-13,88.92,89.1,88.87,89.08,159278
24-Dec-13,89.26,89.36,89.2,89.35,59801
23-Dec-13,89.38,89.56,89.34,89.45,206371
20-Dec-13,89.07,89.41,89.02,89.34,204662
19-Dec-13,88.54,88.71,88.42,88.68,230699
18-Dec-13,89.13,89.5,88.24,88.56,317842
17-Dec-13,89.14,89.16,88.88,89.08,96620
16-Dec-13,89.43,89.75,89.43,89.51,77753
13-Dec-13,89.43,89.7,89.34,89.66,74201
12-Dec-13,89.52,89.52,89.22,89.34,223079
11-Dec-13,91.01,91.02,90.52,90.55,112432
10-Dec-13,91.6,91.71,91.44,91.6,98176
9-Dec-13,90.82,91.19,90.82,91.11,128594
6-Dec-13,90.8,91.17,90.75,91.06,81876
5-Dec-13,90.19,90.79,90.13,90.71,134874
4-Dec-13,90.17,90.41,90.02,90.34,180187
3-Dec-13,91.28,91.46,91.18,91.41,137400
2-Dec-13,91.21,91.25,90.81,91.06,97804
29-Nov-13,91.17,91.55,91.14,91.14,81435
27-Nov-13,90.94,90.97,90.76,90.91,108200
26-Nov-13,91.09,91.46,91.03,91.42,102115
25-Nov-13,91.68,91.76,91.52,91.74,223344
22-Nov-13,91.69,91.84,91.53,91.74,99021
21-Nov-13,92.5,92.65,92.13,92.31,228246
20-Nov-13,93.93,94.06,93.25,93.47,122615
19-Nov-13,94.22,94.37,94.14,94.35,68074
18-Nov-13,94.14,94.21,93.7,93.81,123004
15-Nov-13,93.59,93.8,93.59,93.8,67559
14-Nov-13,93.07,93.37,92.96,93.28,54849
13-Nov-13,93.04,93.36,92.96,93.36,47883
12-Nov-13,93.29,93.37,92.74,93.02,172499
11-Nov-13,93.6,93.68,93.49,93.61,83352
8-Nov-13,93.86,93.91,93.56,93.83,71450
7-Nov-13,94.74,94.86,94.42,94.49,42352
6-Nov-13,95.29,95.4,95.12,95.31,37494
5-Nov-13,95.13,95.13,94.85,94.94,152105
4-Nov-13,94.96,95.18,94.95,95.16,36990
1-Nov-13,94.62,94.67,94.22,94.32,206526
31-Oct-13,95.2,95.25,94.64,94.64,83258
30-Oct-13,95.11,95.21,94.56,94.84,63223
29-Oct-13,95.12,95.22,94.87,94.89,127486
28-Oct-13,95.9,95.97,95.71,95.81,96453
25-Oct-13,96.08,96.2,95.84,95.99,95938
24-Oct-13,96.06,96.35,95.85,96.28,63013
23-Oct-13,96.4,96.46,96.19,96.36,103553
22-Oct-13,97.22,97.41,97.04,97.19,172666
21-Oct-13,96.75,96.87,96.6,96.67,70266
18-Oct-13,96.79,96.83,96.67,96.82,91882
17-Oct-13,96.28,96.56,96.27,96.35,143597
16-Oct-13,95.47,95.65,95.3,95.6,296684
15-Oct-13,95.29,95.47,95.08,95.21,275963
14-Oct-13,94.88,95.13,94.75,95.07,103379
11-Oct-13,94.62,94.85,94.6,94.76,68618
10-Oct-13,94.4,94.78,94.39,94.69,133839
9-Oct-13,94.56,94.64,94.3,94.52,163681
8-Oct-13,94.71,94.78,94.29,94.37,65288
7-Oct-13,94.1,94.49,94.1,94.34,67693
4-Oct-13,94.42,94.62,94.31,94.38,117688
3-Oct-13,94.02,94.2,93.76,94.06,99263
2-Oct-13,93.59,93.92,93.48,93.89,179819
1-Oct-13,94,94.07,93.7,94.06,195683
30-Sep-13,93.5,93.69,93.34,93.43,45873
27-Sep-13,93.21,93.39,93.18,93.27,86406
26-Sep-13,93.77,93.93,93.53,93.64,151185
25-Sep-13,93.78,93.99,93.7,93.84,128992
24-Sep-13,94.07,94.25,93.77,94.02,165354
23-Sep-13,94.52,94.69,94.49,94.55,198350
20-Sep-13,94.28,94.43,93.9,94.2,172699
19-Sep-13,95.07,95.08,94.38,94.51,409005
18-Sep-13,93.58,95.14,93.5,95.13,913861
17-Sep-13,93.6,93.74,93.5,93.66,70788
16-Sep-13,93.8,93.82,93.13,93.23,96574
13-Sep-13,92.6,92.69,92.42,92.55,241140
12-Sep-13,92.52,92.86,92.52,92.73,81983
11-Sep-13,92.92,93.43,92.92,93.34,114340
10-Sep-13,93.05,93.22,92.91,93.22,140155
9-Sep-13,92.2,92.47,92.15,92.43,977606
6-Sep-13,92.08,92.18,91.88,91.93,57249
5-Sep-13,91.45,91.59,91.2,91.37,330599
4-Sep-13,91.57,91.92,91.57,91.74,82972
3-Sep-13,90.34,90.73,90.11,90.58,105094
30-Aug-13,89.46,89.47,89.11,89.14,40075
29-Aug-13,89.54,89.66,89.34,89.46,221106
28-Aug-13,89.16,89.64,89.05,89.51,71442
27-Aug-13,89.73,90.06,89.54,89.99,76661
26-Aug-13,90.68,90.68,90.28,90.33,39700
23-Aug-13,90.01,90.59,89.97,90.43,89341
22-Aug-13,90.26,90.48,90.09,90.2,70911
21-Aug-13,90.26,90.62,89.83,89.89,251899
20-Aug-13,90.89,91.08,90.89,90.95,128528
19-Aug-13,91.62,91.66,91.13,91.23,52847
16-Aug-13,92.14,92.22,91.8,91.92,175720
15-Aug-13,91.14,91.52,90.68,91.45,98736
14-Aug-13,91.34,91.62,91.29,91.46,122434
13-Aug-13,90.97,91.18,90.81,91.15,288804
12-Aug-13,91.76,91.89,91.44,91.49,122188
9-Aug-13,91.65,92.16,91.64,91.95,69822
8-Aug-13,90.85,91.35,90.84,91.15,112684
7-Aug-13,89.57,90.25,89.57,89.91,55255
6-Aug-13,89.6,90.04,89.52,89.89,360518
5-Aug-13,89.01,89.35,88.93,89.33,75826
2-Aug-13,89.03,89.36,88.73,89.03,111918
1-Aug-13,89.52,89.52,89.08,89.18,247864
31-Jul-13,89.88,90.26,89.52,90.04,321937
30-Jul-13,91.03,91.1,90.6,90.82,170667
29-Jul-13,92.44,92.5,92.05,92.15,67234
26-Jul-13,92.73,92.88,92.46,92.87,68729
25-Jul-13,91.77,92.78,91.77,92.7,60955
24-Jul-13,92.29,92.32,91.42,91.69,154455
23-Jul-13,92.55,93.11,92.4,93.03,90517
22-Jul-13,92.54,92.82,92.52,92.57,443705
19-Jul-13,92.3,92.3,92,92.04,222639
18-Jul-13,91.77,91.83,91.3,91.81,155309
17-Jul-13,92.86,93.02,92.12,92.42,146483
16-Jul-13,92.25,92.64,92.1,92.63,209799
15-Jul-13,90.87,91.18,90.83,91.17,95580
12-Jul-13,90.6,90.83,90.46,90.67,215146
11-Jul-13,91.91,91.96,91.3,91.89,116643
10-Jul-13,91.86,92.08,90.98,91.15,404078
9-Jul-13,92.01,92.04,91.39,92,112906
8-Jul-13,91.12,91.46,91.12,91.36,48603
5-Jul-13,91.06,91.06,90.5,90.6,130036
3-Jul-13,90.66,90.97,90.63,90.83,146757
2-Jul-13,91.53,91.74,91.36,91.41,142260
1-Jul-13,91.86,92.5,91.77,92.32,224508
28-Jun-13,92.05,92.15,91.27,91.58,150795
27-Jun-13,93.16,93.39,92.75,92.87,90226
26-Jun-13,93.27,93.54,92.57,92.88,619588
25-Jun-13,92.75,92.88,92.32,92.76,101738
24-Jun-13,92.31,93.06,92.29,92.7,804510
21-Jun-13,92.14,92.62,91.95,92.47,227914
20-Jun-13,92.08,92.33,91.71,92.04,409859
19-Jun-13,95.15,95.61,93.14,93.18,599041
18-Jun-13,94.79,95.22,94.6,94.86,115092
17-Jun-13,95.94,96.03,95.17,95.72,136713
14-Jun-13,96.19,96.58,95.76,95.98,212729
13-Jun-13,95.8,96.47,95.73,96.39,369272
12-Jun-13,95.22,95.41,94.67,94.68,160564
11-Jun-13,93.62,94.58,93.56,94.39,482494
10-Jun-13,94.31,94.83,94.16,94.62,626218
7-Jun-13,94.6,95.14,94.41,95.04,238138
6-Jun-13,94.89,96.75,94.76,96.13,515518
5-Jun-13,95.52,95.64,95.1,95.37,241781
4-Jun-13,96.55,96.65,96.11,96.47,206242
3-Jun-13,96.48,97.89,96.36,97.56,618253
31-May-13,96.08,96.2,95.67,95.86,413705
30-May-13,96.49,97.07,96.42,96.76,164920
29-May-13,96.34,96.76,96.28,96.57,225966
28-May-13,96.88,97.03,96.39,96.5,245340
24-May-13,96.87,96.98,96.49,96.64,142283
23-May-13,97.31,97.87,97.01,97.61,243846
22-May-13,97.73,98.36,96.73,97.09,394528
21-May-13,97.8,98.54,97.64,98.13,199901
20-May-13,97.77,98.36,97.77,98.28,351164
17-May-13,97.22,97.58,97.19,97.32,327536
16-May-13,98.42,98.87,98.08,98.16,350814
15-May-13,99.08,99.24,98.68,98.88,263212
14-May-13,99.13,99.34,98.8,98.98,390445
13-May-13,99.87,99.9,99.45,99.64,478848
10-May-13,100.01,100.3,99.65,100.11,802357
9-May-13,102.04,102.04,100.48,100.8,593981
8-May-13,101.91,102.04,101.64,101.71,129386
7-May-13,101.72,101.91,101.58,101.88,297951
6-May-13,102.39,102.56,102.33,102.53,81830
3-May-13,102.94,103.25,102.94,103.23,357128
2-May-13,102.39,102.61,102.37,102.5,238097
1-May-13,103.07,103.13,102.66,102.69,259898
30-Apr-13,103.64,104,103.48,103.86,117179
29-Apr-13,103.48,103.75,103.46,103.66,268882
26-Apr-13,102.95,103.03,102.85,102.95,56392
25-Apr-13,103.23,103.29,103,103.04,72138
24-Apr-13,102.88,103.03,102.67,102.96,118531
23-Apr-13,102.66,102.82,102.46,102.8,117757
22-Apr-13,102.65,102.89,102.49,102.81,96127
19-Apr-13,103.23,103.29,102.89,103.01,97429
18-Apr-13,103.24,103.27,102.91,103.06,176021
17-Apr-13,103.45,103.49,102.85,103.03,144381
16-Apr-13,103.76,104.03,103.49,104.01,194529
15-Apr-13,104.12,104.14,103.05,103.05,461056
12-Apr-13,105.35,105.43,104.88,105.18,104698
11-Apr-13,105.62,105.76,105.48,105.51,170126
10-Apr-13,105.3,105.56,105.3,105.49,290012
9-Apr-13,104.92,105.11,104.76,104.91,180140
8-Apr-13,103.94,104.21,103.84,104.16,84668
5-Apr-13,103.95,104.02,103.58,104,155825
4-Apr-13,104.09,104.53,103.87,104.34,177663
3-Apr-13,104.89,104.97,104.52,104.56,301666
2-Apr-13,104.58,104.62,104.4,104.46,70414
1-Apr-13,104,104.32,104,104.2,272569
28-Mar-13,104.21,104.42,104.19,104.27,93163
27-Mar-13,104.55,104.63,104.34,104.63,246860
26-Mar-13,105.02,105.1,104.85,105,91078
25-Mar-13,104.89,104.93,104.57,104.78,81036
22-Mar-13,104.43,104.72,104.38,104.58,67121
21-Mar-13,104.38,104.7,104.36,104.47,139812
20-Mar-13,103.91,104.12,103.86,103.91,76798
19-Mar-13,103.88,103.91,103.62,103.81,175158
18-Mar-13,104.01,104.2,103.98,104.01,234146
15-Mar-13,103.89,104.2,103.5,104.16,294631
14-Mar-13,103.66,104.08,103.66,103.84,173093
13-Mar-13,103.21,103.24,102.9,103.16,152381
12-Mar-13,103.37,103.41,103.18,103.29,152824
11-Mar-13,102.35,102.81,102.33,102.77,103935
8-Mar-13,102.39,102.49,102.17,102.44,133842
7-Mar-13,102.72,102.93,102.66,102.73,135964
6-Mar-13,102.86,102.89,102.36,102.44,104563
5-Mar-13,102.42,102.62,102.27,102.48,134627
4-Mar-13,101.52,102,101.48,101.9,243300
1-Mar-13,102.02,102.17,101.85,102.02,91768
28-Feb-13,102.58,102.71,102.32,102.34,86945
27-Feb-13,102.07,102.59,102.02,102.5,141006
26-Feb-13,102.61,102.7,102.16,102.53,163348
25-Feb-13,103.2,103.27,102.79,102.85,128017
22-Feb-13,103.28,103.47,103.12,103.44,94270
21-Feb-13,102.59,102.76,102.35,102.58,161205
20-Feb-13,103.25,103.25,102.51,102.59,289809
19-Feb-13,103.55,103.8,103.5,103.63,137253
15-Feb-13,103.38,103.39,102.99,103.12,145671
14-Feb-13,103.64,103.74,103.49,103.68,52974
13-Feb-13,103.46,103.62,103.45,103.52,65763
12-Feb-13,102.78,103.27,102.74,103.09,120436
11-Feb-13,102.8,103,102.73,102.83,120624
8-Feb-13,103.31,103.39,103.15,103.24,143821
7-Feb-13,103.26,103.34,102.8,102.89,219960
6-Feb-13,103.12,103.34,103.08,103.3,199733
5-Feb-13,103.89,104.19,103.73,104.02,200176
4-Feb-13,104.35,104.43,104.18,104.3,195404
1-Feb-13,104.2,104.21,103.85,104.01,133620
31-Jan-13,104.39,104.7,104.34,104.47,242350
30-Jan-13,104.4,104.52,104.18,104.29,241651
29-Jan-13,104.7,104.9,104.68,104.83,87872
28-Jan-13,104.15,104.35,104.05,104.3,116179
25-Jan-13,104.56,104.59,104.19,104.43,132032
24-Jan-13,104.86,104.93,104.67,104.8,173907
23-Jan-13,105.62,105.7,105.47,105.64,99113
22-Jan-13,105.79,105.85,105.63,105.77,211930
18-Jan-13,105.16,105.26,104.97,105.19,213231
17-Jan-13,105.52,105.69,105.36,105.52,110067
16-Jan-13,105.63,105.84,105.56,105.82,47123
15-Jan-13,105.48,105.75,105.43,105.71,53979
14-Jan-13,105.69,105.81,105.58,105.77,61538
11-Jan-13,105.71,105.72,105.37,105.4,146893
10-Jan-13,105.81,106.03,105.72,105.98,203394
9-Jan-13,105.28,105.36,105,105.2,1122570
8-Jan-13,105,105.06,104.81,105.03,125835
7-Jan-13,104.92,105.11,104.8,105.09,63428
4-Jan-13,104.49,104.9,104.45,104.87,62608
3-Jan-13,105.19,105.3,104.65,104.7,142974
2-Jan-13,105.16,105.26,104.83,105,173887
31-Dec-12,103.94,104.25,103.94,104.15,155185
28-Dec-12,104.12,104.13,103.87,103.89,73131
27-Dec-12,103.91,104.04,103.69,103.97,79465
26-Dec-12,103.93,104.03,103.65,103.9,102861
24-Dec-12,104.02,104.05,103.71,103.85,110054
21-Dec-12,104.47,104.48,104.11,104.21,223905
20-Dec-12,104.88,105.03,104.79,105.01,109430
19-Dec-12,105,105.15,104.93,105.04,179712
18-Dec-12,105.4,105.58,105.29,105.46,105671
17-Dec-12,105.49,105.65,105.49,105.61,66471
14-Dec-12,105.43,105.88,105.42,105.69,129401
13-Dec-12,105.64,105.69,105.18,105.36,74425
12-Dec-12,105.55,105.94,105.48,105.56,182567
11-Dec-12,105.13,105.37,105.12,105.3,139215
10-Dec-12,105.1,105.11,104.88,104.94,134389
7-Dec-12,104.85,105.01,104.78,104.94,73584
6-Dec-12,105.01,105.2,104.77,104.89,94262
5-Dec-12,104.72,104.79,104.47,104.56,121439
4-Dec-12,104.78,104.85,104.73,104.74,94181
3-Dec-12,104.35,104.36,104.17,104.22,183940
30-Nov-12,104.26,104.62,104.26,104.54,177366
29-Nov-12,104.55,104.68,104.4,104.56,136132
28-Nov-12,104.53,105.01,104.48,104.99,101502
27-Nov-12,104.83,104.88,104.54,104.55,63337
26-Nov-12,104.68,104.86,104.59,104.86,41501
23-Nov-12,104.33,104.89,104.33,104.83,160440
21-Nov-12,103.7,103.81,103.53,103.81,75248
20-Nov-12,103.84,104.04,103.76,104.04,59302
19-Nov-12,104.18,104.29,104.12,104.21,24831
16-Nov-12,103.35,103.63,103.01,103.57,25873
15-Nov-12,103.4,103.51,103.19,103.44,51893
14-Nov-12,104.25,104.28,103.78,103.8,36828
13-Nov-12,104.13,104.55,104.1,104.36,34656
12-Nov-12,104.45,104.46,104.3,104.35,11257
9-Nov-12,103.81,104.1,103.81,103.95,13902
8-Nov-12,104.2,104.5,104.11,104.11,63760
7-Nov-12,104.29,104.31,104.07,104.19,40538
6-Nov-12,104.4,104.51,104.29,104.39,56315
5-Nov-12,103.63,103.72,103.56,103.66,33230
2-Nov-12,104.01,104.01,103.35,103.38,29905
1-Nov-12,103.92,104.15,103.9,104,72428
31-Oct-12,103.85,104.05,103.79,103.98,48393
26-Oct-12,103.83,103.97,103.63,103.87,38153
25-Oct-12,104.04,104.09,103.58,103.78,11612
24-Oct-12,103.59,103.75,103.42,103.53,51939
23-Oct-12,102.87,102.88,102.57,102.79,23776
22-Oct-12,103.42,103.55,103.22,103.34,26338
19-Oct-12,103.77,103.77,103.36,103.36,26406
18-Oct-12,103.85,104.16,103.74,103.85,39062
17-Oct-12,103.59,103.98,103.53,103.96,67726
16-Oct-12,102.81,102.94,102.65,102.88,41519
15-Oct-12,102.52,102.71,102.31,102.66,27465
12-Oct-12,102.5,102.63,102.27,102.43,97852
11-Oct-12,102.89,102.94,102.67,102.72,50185
10-Oct-12,102.54,102.7,102.34,102.43,42380
9-Oct-12,102.28,102.36,101.85,102.05,32221
8-Oct-12,101.96,102.24,101.92,102.02,25856
5-Oct-12,102.64,102.7,101.59,101.74,76181
4-Oct-12,102.21,102.77,102.12,102.47,49678
3-Oct-12,102.27,102.27,102,102.08,32889
2-Oct-12,103.22,103.22,102.57,102.65,70728
1-Oct-12,103.78,103.97,103.57,103.7,34749
28-Sep-12,104.37,104.37,103.96,104,37743
27-Sep-12,104.49,104.81,104.29,104.66,49428
26-Sep-12,103.73,103.91,103.61,103.82,59345
25-Sep-12,104.66,104.78,104.05,104.07,87972
24-Sep-12,104.22,104.51,104.19,104.38,34991
21-Sep-12,105.23,105.23,104.63,104.67,79022
20-Sep-12,104.03,104.63,103.93,104.62,90194
19-Sep-12,104.71,105.1,104.62,105.03,35054
18-Sep-12,104.47,104.72,104.39,104.63,52449
17-Sep-12,105.25,105.36,104.7,104.9,68504
14-Sep-12,105.87,106.34,105.68,105.68,118146
13-Sep-12,104.56,105.8,104.22,105.54,114366
12-Sep-12,104.82,104.83,104.61,104.65,31175
11-Sep-12,104.19,104.57,104.19,104.46,59907
10-Sep-12,103.54,103.75,103.42,103.46,72155
7-Sep-12,103.74,104.03,103.71,103.99,174701
6-Sep-12,102.31,103.04,102.31,102.85,67822
5-Sep-12,102,102.05,101.83,101.92,62426
4-Sep-12,102.5,102.5,102.24,102.28,82003
31-Aug-12,103.45,103.71,103.06,103.54,40252
30-Aug-12,103.59,103.59,103.1,103.22,34973
29-Aug-12,104.07,104.09,103.72,103.79,17590
28-Aug-12,103.96,104.12,103.87,104.03,21817
27-Aug-12,104.02,104.13,103.9,103.9,65173
24-Aug-12,104.13,104.45,103.99,104.27,32518
23-Aug-12,104.87,105.03,104.56,104.58,30945
22-Aug-12,104.42,105.3,104.41,105.17,38512
21-Aug-12,105.26,105.34,104.88,104.9,66414
20-Aug-12,104.63,104.73,104.58,104.67,22094
17-Aug-12,104.63,104.63,104.27,104.39,57119
16-Aug-12,105.13,105.41,104.96,105.3,23565
15-Aug-12,105.09,105.25,105.08,105.15,20032
14-Aug-12,105.1,105.15,104.94,105.06,47092
13-Aug-12,105.5,105.53,105.1,105.26,66912
10-Aug-12,105.4,105.86,105.34,105.85,13850
9-Aug-12,105.78,105.95,105.75,105.87,14042
8-Aug-12,105.58,105.83,105.58,105.76,54353
7-Aug-12,105.85,105.9,105.53,105.53,47038
6-Aug-12,105.56,105.94,105.48,105.75,30959
3-Aug-12,105.37,105.7,105.32,105.62,63301
2-Aug-12,104.68,105.05,104.48,104.58,54447
1-Aug-12,105.26,105.28,104.55,104.56,98305
31-Jul-12,105.3,105.53,105.22,105.32,19207
30-Jul-12,105.12,105.32,105.06,105.26,185405
27-Jul-12,104.54,105.06,104.52,104.95,63430
26-Jul-12,104.19,104.4,104.08,104.19,50067
25-Jul-12,103.23,103.46,102.84,103.33,8733
24-Jul-12,103.29,103.33,102.39,102.72,61129
23-Jul-12,102.79,103.05,102.63,102.98,106771
20-Jul-12,104.03,104.08,103.82,103.94,91552
19-Jul-12,104.31,104.5,104.19,104.42,89779
18-Jul-12,103.23,103.8,103.23,103.79,43808
17-Jul-12,102.96,103.3,102.51,103.26,31655
16-Jul-12,102.5,102.67,102.3,102.63,30345
13-Jul-12,101.91,102.39,101.89,102.34,29689
12-Jul-12,101.34,101.64,101.13,101.51,22451
11-Jul-12,102.58,102.7,102.34,102.53,32785
10-Jul-12,102.44,102.47,101.91,101.92,8211
9-Jul-12,101.89,102.11,101.77,102.1,50755
6-Jul-12,102.35,102.38,101.9,102.24,37984
5-Jul-12,102.78,103.04,102.61,102.93,93159
3-Jul-12,102.59,102.97,102.59,102.9,21803
2-Jul-12,102.57,102.64,102.28,102.6,140318
29-Jun-12,102.58,102.79,102.49,102.55,217161
28-Jun-12,100.59,100.71,100.24,100.7,13472
27-Jun-12,101.03,101.1,100.89,101.01,13893
26-Jun-12,100.55,101.01,100.31,100.85,42594
25-Jun-12,100.16,100.31,99.93,100.26,38145
22-Jun-12,100.75,100.92,100.51,100.87,57377
21-Jun-12,101.78,101.78,100.46,100.46,33423
20-Jun-12,102.03,102.4,101.53,101.86,55957
19-Jun-12,101.94,102.15,101.88,102.06,31307
18-Jun-12,100.88,101.53,100.75,101.33,47157
15-Jun-12,100.46,101.03,100.39,101,118395
14-Jun-12,99.78,100.17,99.72,100.13,39794
13-Jun-12,99.81,100.14,99.49,99.55,29236
12-Jun-12,99.29,99.62,98.99,99.61,56602
11-Jun-12,99.66,99.67,98.72,98.77,28045
8-Jun-12,98.51,99.35,98.47,99.3,17527
7-Jun-12,100.08,100.11,99.05,99.08,48814
6-Jun-12,98.76,99.39,98.76,99.39,213770
5-Jun-12,97.42,97.63,97.22,97.46,109631
4-Jun-12,97.36,97.49,96.98,97.37,54826
1-Jun-12,96.93,97.25,96.57,96.89,47929
31-May-12,97.66,97.99,97.1,97.73,80957
30-May-12,97.73,97.74,97.34,97.4,48406
29-May-12,98.8,99.05,98.27,98.68,73382
25-May-12,97.89,98.16,97.82,97.82,34578
24-May-12,98.13,98.16,97.4,97.82,49738
23-May-12,97.86,97.91,97.11,97.91,109948
22-May-12,99.08,99.23,98.09,98.35,53080
21-May-12,98.41,99.37,98.36,99.33,45280
18-May-12,98.94,98.94,98.26,98.29,104563
17-May-12,99.47,99.68,99.15,99.2,56314
16-May-12,99.58,99.84,99.17,99.19,169775
15-May-12,99.79,99.96,99.35,99.41,78925
14-May-12,99.91,100.12,99.74,99.78,57104
11-May-12,100.35,100.89,100.35,100.44,98665
10-May-12,101.46,101.49,100.97,100.98,23820
9-May-12,100.47,100.86,100.3,100.7,46301
8-May-12,101.36,101.4,100.96,101.2,35866
7-May-12,102,102.22,101.84,102.07,41470
4-May-12,102.11,102.17,101.88,101.89,25955
3-May-12,102.82,102.86,102.47,102.63,58461
2-May-12,103.12,103.36,102.88,103.36,33264
1-May-12,103.36,103.51,103.25,103.35,55630
30-Apr-12,104.53,104.57,104.43,104.52,16849
27-Apr-12,104.74,105.05,104.61,104.92,27561
26-Apr-12,103.99,104.25,103.97,104.23,10583
25-Apr-12,103.7,103.85,103.51,103.81,19227
24-Apr-12,103.23,103.47,103.04,103.18,5402
23-Apr-12,103.1,103.42,103,103.42,38278
20-Apr-12,103.79,104.06,103.79,103.89,32637
19-Apr-12,103.58,103.68,103.38,103.56,31114
18-Apr-12,103.77,103.94,103.66,103.69,28499
17-Apr-12,103.96,104.32,103.89,104.14,29364
16-Apr-12,103.83,103.93,103.56,103.74,13118
13-Apr-12,104.25,104.26,103.75,103.84,28341
12-Apr-12,104.13,104.6,104.1,104.52,36856
11-Apr-12,103.25,103.43,103.04,103.1,29899
10-Apr-12,102.99,103.02,102.61,102.63,22031
9-Apr-12,102.95,103.39,102.95,103.31,19120
5-Apr-12,102.92,103.28,102.92,103.11,55741
4-Apr-12,102.72,102.88,102.59,102.63,42332
3-Apr-12,103.8,103.89,103.07,103.31,59846
2-Apr-12,103.74,104.42,103.74,104.28,91955
30-Mar-12,104.14,104.14,103.82,103.87,23395
29-Mar-12,103.74,104.13,103.47,104.07,27465
28-Mar-12,104.2,104.23,103.86,104.23,50100
27-Mar-12,105.37,105.37,104.89,104.91,27929
26-Mar-12,105.48,105.65,105.35,105.61,13904
23-Mar-12,104.16,104.98,104.13,104.98,23824
22-Mar-12,103.86,104.11,103.68,104.05,57990
21-Mar-12,104.74,104.78,104.45,104.71,46536
20-Mar-12,105.06,105.11,104.81,105.01,37503
19-Mar-12,105.88,106.5,105.8,106.29,36145
16-Mar-12,105.96,106.13,105.92,105.98,35057
15-Mar-12,105.3,105.69,105.13,105.51,28631
14-Mar-12,104.83,104.88,104.45,104.65,55045
13-Mar-12,105.15,105.63,104.99,105.46,55511
12-Mar-12,105.16,105.19,104.88,105.18,64156
9-Mar-12,106.09,106.33,105.79,105.84,36015
8-Mar-12,106.26,106.76,106.13,106.51,34107
7-Mar-12,105.52,105.99,105.4,105.88,106770
6-Mar-12,105.69,105.78,105.32,105.63,63157
5-Mar-12,106.92,106.96,106.63,106.76,43738
